	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF410	962.231060536025	0.245556556208244	0.100045355195554	2.45445234042366	0.0141099366902539	0.0421365834245211
TLR7	70.3941041800613	0.576060661672904	0.234709536408685	2.45435558557726	0.014113734177759	0.0421413659360813
CAMKMT	77.0840575711709	0.385167934358157	0.156941941734543	2.45420650529254	0.0141195871283668	0.0421521246533222
ZG16	1.45939977225187	1.43390001343437	0.584275162253242	2.45415192373499	0.0141217305573845	0.0421521246533222
WTH3DI	60.7228456207921	0.764820724998254	0.31169141490681	2.45377539585722	0.01413652470904	0.0421897214877881
HILS1	3.8572697142441	-1.05438067914872	0.429738219333723	-2.4535417882623	0.0141457102551948	0.0422105706417646
HIST1H4A	1.35186634943232	1.41240727183796	0.575768455539379	2.45308206493323	0.0141638021463775	0.0422579855704267
EXOC3	1647.12683882911	0.404343438189442	0.164878767936432	2.45236814448622	0.0141919381513422	0.0423287679708203
PSMB10	603.784918177098	0.608485082082918	0.248120947031321	2.45237288251244	0.0141917512606339	0.0423287679708203
ATP5EP2	86.5957997980317	0.649577515547798	0.264943701930479	2.45175677253218	0.0142160718491203	0.0423941598732897
NDUFAB1	616.288101407153	0.295986627914133	0.12072746006128	2.45169266183429	0.0142186046932858	0.0423951249322801
MYO10	1981.44165072346	0.317771464032692	0.129646642709275	2.45105817931032	0.0142436928966176	0.0424633317828323
SERPINB7	3919.33961506154	0.548226203275212	0.223732189500238	2.45036802482384	0.0142710267738832	0.0425382112132369
STK38L	716.311252565515	0.567566052861063	0.2316476088148	2.45012696554458	0.014280584932937	0.0425600908313498
JPH1	32.2699968638855	0.732854481111198	0.299147206051461	2.44981222049297	0.0142930732817639	0.0425906950740761
OSBPL9	945.992661064337	-0.307066021164936	0.12534654112539	-2.44973669323484	0.0142960714599406	0.0425930152641299
AVPR2	45.3767672524353	-0.819428656997548	0.334531454249506	-2.44948164541319	0.014306200101243	0.0426165755887694
SLC39A2	620.283665037078	0.552326538552678	0.225502905919418	2.44931007119726	0.0143130173401469	0.0426302658322859
AKR7A2	690.78680364331	-0.395101283503341	0.161373268435473	-2.44836884902859	0.0143504663657606	0.042722638687515
FAM83B	1124.96990160549	0.557750785432893	0.227805618499685	2.44836272742617	0.0143507102125962	0.042722638687515
PACS2	1074.57101285455	-0.467180991807562	0.190805829241016	-2.44846288850768	0.0143467208729481	0.042722638687515
HIST1H2AK	3.42276176663824	1.21303687569444	0.495502186352872	2.4480959097738	0.0143613421319814	0.0427476586804286
NMNAT2	90.4250354238843	-0.527959634505183	0.215740018689169	-2.44720306280241	0.0143969700666137	0.0428337760586539
RPF2	331.268096965	0.622732363798219	0.254457708664907	2.44729219274033	0.0143934099494524	0.0428337760586539
RSAD1	515.079695830107	0.2621096237114	0.107105313335571	2.4472140134653	0.0143965326224358	0.0428337760586539
CCDC43	408.788404086461	0.488730263536289	0.199741215095337	2.44681731460889	0.0144123869626723	0.0428663524199754
IQCD	12.6575243195716	-0.674654993690437	0.275723656035491	-2.44685205248982	0.0144109980246753	0.0428663524199754
ACTA2	6242.22009710759	-0.654392643124459	0.267491448151099	-2.44640584829019	0.0144288477616394	0.0428953661573758
KRT33A	74.564598636773	1.27801943698612	0.522401998364124	2.4464290737558	0.0144279181805327	0.0428953661573758
ZBTB38	1270.34051579798	-0.386214301923534	0.15786408986503	-2.44649877153024	0.0144251288986508	0.0428953661573758
GNPNAT1	523.796903494521	0.57514066816404	0.23513553114091	2.44599642331118	0.0144452433511905	0.0429374566154499
GPD1	554.244359548545	-1.09751191808532	0.448757760708916	-2.44566671415676	0.0144584586287898	0.0429700822497252
FAM127C	448.895228248225	-0.400974477866867	0.163962864879222	-2.44552007652606	0.0144643395273714	0.0429809036126135
ITIH2	4.3941207230307	-0.990298888697951	0.404970760197389	-2.44535898891876	0.014470802373257	0.0429934506181765
CLEC11A	324.829552715849	-0.666330794541801	0.27251358724061	-2.44512870454961	0.0144800458201477	0.0430090923549703
TMEM14B	638.926158429301	-0.323982566283231	0.132501912066641	-2.44511615892973	0.0144805495417125	0.0430090923549703
LOC100506085	5.67496373344798	1.10458198214292	0.451780015404607	2.44495538642556	0.0144870061170004	0.0430216105517234
H1FX	1951.46249459233	-0.717563060127906	0.293661428674776	-2.4435046283269	0.0145453830275612	0.043188287219387
EVC	554.170523700192	-0.453386262024606	0.185561052672213	-2.44332663290877	0.0145525596329994	0.043202911410467
GRM1	3.53755221645252	-1.08487543527919	0.444056108471279	-2.44310440636435	0.0145615239771864	0.0432228376059099
LOC285954	4.45579453802017	1.24128183188011	0.50809424763275	2.44301492816212	0.0145651347918852	0.0432268692632659
GPR161	135.318614838771	-0.438272160465603	0.179415351105025	-2.44277960479007	0.0145746348294338	0.0432483751935726
COA5	258.272224799821	-0.350100789376396	0.143332791314395	-2.44257288346853	0.0145829847051364	0.0432664620426048
CDH22	156.582088993134	-0.850674692811754	0.348296234037758	-2.44238843168064	0.0145904386312609	0.043281499576632
USP15	1526.74375795223	0.517240584474801	0.211781104350923	2.44233585456108	0.0145925639531427	0.043281499576632
AQR	924.81875488712	0.34703136945247	0.142099370321939	2.44217387217297	0.0145991134737544	0.043294233899142
ZNF124	66.9553500260021	0.398648512575519	0.163244771034887	2.44202929164771	0.0146049615642915	0.0433048844899188
LOC100509894	15.8613670911588	-0.793800617086929	0.325135565073173	-2.44144505356798	0.014628614259681	0.0433683157181027
CCDC108	2.80944959988064	-1.28021370046227	0.524434960190352	-2.44112959211872	0.0146413996515218	0.0433995148768462
BBS5	409.524091932334	0.366853109405996	0.150355537880884	2.4399042068981	0.0146911569983879	0.0435402784245657
GRASP	185.826144118596	-0.591499640485328	0.242454922133458	-2.43962727289876	0.0147024226615191	0.0435669380596899
TARBP2	289.610729752346	0.479082343469529	0.196401720204693	2.43929810273669	0.0147158231933371	0.0435931841741493
THNSL2	281.870916471995	-0.936380518782724	0.383871060569016	-2.43931000527812	0.0147153384528182	0.0435931841741493
CCDC88C	509.998556873614	0.401978609955628	0.164797610579931	2.43922596050419	0.0147187615446339	0.0435951588272149
MIRLET7BHG	248.807739707663	-0.640177927213152	0.262474275274688	-2.43901207668137	0.0147274760667862	0.0436032160256276
TAGLN3	13.3573517424497	1.07061321995421	0.438957267597885	2.4389918996283	0.0147282983990682	0.0436032160256276
TBC1D3G	42.7317740307276	0.617057968863527	0.252991401186641	2.43904720069241	0.0147260446555584	0.0436032160256276
ANKDD1A	115.204044696396	-0.426337313078081	0.174843945679405	-2.43838762286808	0.0147529449545107	0.0436694452687121
WDR75	562.710936395372	0.530089673231327	0.217415649307801	2.43813945738959	0.014763077371532	0.0436926981430752
LOC151475	9.74540299032706	0.905367506122069	0.371349174918421	2.4380490580623	0.014766769834366	0.0436968871428655
METTL2A	292.849992970612	0.330564887457266	0.135610287927089	2.4376092146858	0.0147847473516814	0.0437433397592916
KCNK17	2.41810077231616	1.32585720853244	0.544085544203509	2.43685431943128	0.0148156468029474	0.0438280040309172
EXOG	80.7788920029719	0.503759059983044	0.206738615204015	2.43669553211393	0.0148221535413235	0.0438337380887653
MLL	1511.06203419841	-0.423488997916391	0.173796290007394	-2.43669757218854	0.0148220699278009	0.0438337380887653
SMG9	328.57183112189	0.449518402795444	0.18450247954656	2.43638136408897	0.0148350348435132	0.0438650722106347
PLCH1	12.7853009094848	-0.829795778149113	0.340593163918183	-2.43632540536969	0.0148373302593132	0.0438651005509507
LOC283089	4.57959181646948	1.13210301471862	0.464753435414223	2.43592177798451	0.0148538962483825	0.0439073119233611
PADI4	9.29011283808333	-1.20577063083243	0.495015000994315	-2.43582644649244	0.0148578112960771	0.0439121205562481
CFLAR	3130.53336482443	0.336739754667552	0.13824924251027	2.43574394009817	0.0148612003801215	0.0439153734669744
SLC16A8	14.7802118276065	-0.722623939521027	0.296735553698316	-2.43524555960592	0.0148816866558659	0.0439691404043214
RABGGTB	499.177897916265	0.486618722364347	0.199850671029765	2.43491162605039	0.014895427144256	0.0440029628845862
DOT1L	849.588109224494	0.519149215702772	0.213248299344751	2.43448232552364	0.0149131081546659	0.0440484139584483
GSTP1	9096.84539026497	0.557856093320005	0.229202505937064	2.43390049789937	0.0149371006005995	0.0441115326653873
GUCA1B	40.8688860914972	-0.599763816459208	0.246425688847922	-2.43385265255095	0.0149390750803727	0.0441115326653873
ARSG	136.943298244538	-0.402966096897133	0.165575076438218	-2.43373643887457	0.0149438719389428	0.044118908078202
ASXL3	4.8937633833383	-1.04070693336843	0.427702404044025	-2.43325013731116	0.0149639593406251	0.0441658513633097
PRRC2C	4826.26308878881	0.513476991345364	0.211030858832634	2.43318438917313	0.0149666769888277	0.0441658513633097
SEMA4B	2992.72684666525	0.603206089367345	0.24790549815436	2.4332098071974	0.0149656263029923	0.0441658513633097
CEACAM19	412.522487872283	0.519532701867654	0.213539671949549	2.43295635478169	0.0149761059827105	0.0441868809668226
BCOR	879.203200103727	-0.350212391542009	0.143985410389689	-2.43227692718435	0.0150042306647733	0.0442630571033051
ASB2	61.0811864268816	-0.700600270574894	0.288148649894211	-2.43138488010306	0.0150412272993535	0.0443653784006447
FBXO4	167.575983919516	0.362628153332977	0.149192561278111	2.43060478502678	0.0150736466873503	0.0444541693453592
LOC100505633	200.46834672154	-0.520267865822276	0.214099179376355	-2.43003204093427	0.0150974880959786	0.0445176392996049
ACSS1	511.525853458803	-0.547568043437136	0.225345512466467	-2.42990436083619	0.0151028075135796	0.0445264827447522
LOC100294145	217.53291267256	0.4223043338109	0.173800919383038	2.42981645499923	0.0151064708123869	0.0445304416113219
RPS18	51133.8702998499	-0.62016931454502	0.25529461287452	-2.42922992993135	0.0151309331001076	0.0445957005361796
MRPL11	449.821408971921	0.315018667110836	0.129682871106413	2.42914630454429	0.0151344237165135	0.0445991386854874
HAAO	133.003838442232	-0.640293697873258	0.263607389439098	-2.42896718197343	0.0151419028777224	0.0446143276867024
PICALM	3795.77945968157	0.417921142757468	0.172076788044523	2.42868981637044	0.0151534905433701	0.0446416155246041
SEPT14	8.22370562672788	0.96067106750607	0.395680749073481	2.42789438140612	0.01518676521872	0.0447327742973501
HIST1H2AH	0.924464055808824	1.46952111070883	0.605350401119259	2.42755453369118	0.0152010013511496	0.044767835470927
ID2B	26.1148852411321	0.905460621707823	0.373016652073215	2.4274000012474	0.0152074785605956	0.0447800389102086
SNRK	1300.44105024493	-0.409344523065862	0.168654567362755	-2.4271179219559	0.015219308148436	0.0448079968346866
ACPT	3.29999395919447	-1.29885324903472	0.535483602382202	-2.42557053709306	0.0152843452288148	0.0449925732383735
METTL12	35.1588960599233	0.579807968429455	0.239080779628514	2.42515508494813	0.0153018484290172	0.0450333817012078
SLITRK2	134.779407583208	-0.616670252862333	0.254283369317836	-2.42513010000091	0.0153029016192588	0.0450333817012078
CCDC125	148.632996532179	0.481090654194606	0.198394472404853	2.42491964802764	0.0153117753322356	0.0450525864191355
DERL1	1157.46820831937	0.277172290659771	0.114307618087383	2.4247928116907	0.015317125577228	0.0450545125424594
SNCAIP	124.737511129546	-0.550100038561299	0.226861190163726	-2.42483096453956	0.0153155160302947	0.0450545125424594
DLST	2115.88836454623	-0.246965954688135	0.101873126533663	-2.42425027179791	0.0153400297239056	0.0451011445383405
ELOVL3	715.374097617307	-1.3694309006293	0.564888263902663	-2.42425093268581	0.0153400018051867	0.0451011445383405
OBP2A	8.33437303511347	-1.01456678437581	0.418504547286547	-2.42426705027209	0.0153393209435636	0.0451011445383405
TPM3	6374.57469885823	0.346377736799266	0.142918416531493	2.42360463546656	0.0153673255274077	0.0451744756236143
PYCARD	1431.40234118807	0.666795583439452	0.275190151715548	2.42303577828864	0.015391410731111	0.0452314198973996
VILL	191.807099727397	-0.644115867699869	0.265825079831548	-2.42308162987496	0.0153894681613758	0.0452314198973996
OSTalpha	39.2000713121679	0.59219075413583	0.244406976644711	2.42296992608637	0.0153942010338782	0.0452326929781231
EPC1	498.943122416878	-0.244628314250137	0.100983847650773	-2.42244992581509	0.0154162502343808	0.0452905453150286
PROM1	70.2264792970582	0.959303404234566	0.396057438242141	2.42213202330534	0.0154297437149472	0.0453232484141797
MYOM1	76.9822223894463	-0.531342306283406	0.219440144911743	-2.42135415330275	0.0154628045184194	0.045413409658474
SRSF6	2813.81261944714	0.440774627609713	0.182051415250298	2.42115463372642	0.0154712944810171	0.0454313911385951
RHCE	23.5227020435971	0.695123900924629	0.287141938623569	2.42083724953848	0.0154848082755696	0.0454641173207132
SCGB3A1	4.54689440258216	-1.27704042703307	0.527581791269816	-2.42055440154485	0.0154968603181226	0.045492542374908
CSRNP3	79.8280089610307	-0.563531049928712	0.23282083260339	-2.42044942296331	0.0155013355145268	0.0454987195661929
GNG4	32.4625471186925	0.711446071604342	0.293952862318097	2.42027264505579	0.015508874058611	0.0455069255634168
TOM1L1	461.976695293977	0.351670779777379	0.145301806954724	2.42027808977599	0.0155086418249867	0.0455069255634168
PBX1	1561.24331198355	-0.413647155405042	0.170914675839909	-2.42019682260928	0.0155121084311276	0.0455094573908177
ADAM9	1792.88769690267	0.46660968723904	0.19280706576828	2.4200860346053	0.0155168354033893	0.0455163667672027
SNORD4A	3.92343086231258	1.01951565671337	0.421303494962591	2.41990790226863	0.0155244384020391	0.0455253880250105
TCP1	3325.1298959297	0.360865003193389	0.149123758482764	2.41990281672721	0.0155246555099358	0.0455253880250105
PPAT	215.642848705921	0.528243061881331	0.218297714113645	2.41982864560061	0.0155278222684535	0.0455277172393617
SNORD69	1.93373051805073	1.26454638800298	0.522677152429254	2.41936419475336	0.0155476650642033	0.0455789325667677
PODXL2	247.337352619902	-0.5372132661087	0.222068256750659	-2.41913578270617	0.0155574317250002	0.0456005979536817
ZMPSTE24	1190.87309579126	0.59066584428749	0.244174404566923	2.41903259817555	0.0155618455578282	0.0456065693730488
FOXF1	14.9475985254337	0.750818892171116	0.31040509961123	2.41883555750691	0.0155702772523776	0.0456243121809629
SNX11	407.76223061481	0.327452886854028	0.13543152857986	2.41784826832946	0.0156125855413296	0.0457413002348266
TAF2	571.264678644592	0.441077335466289	0.182456717338304	2.41743544387276	0.0156303062700387	0.0457862276479993
BHLHE40	3825.06909829399	0.329271290103517	0.136244807362213	2.4167621245787	0.0156592468604894	0.0458640029384603
STK4	1081.12292754533	0.361071404225306	0.1494241137528	2.41641991481137	0.0156739737714327	0.0459001307300157
OSTC	894.701585056767	0.402184594057606	0.166443125194873	2.41634848893112	0.0156770491026701	0.0459021318706499
C16orf80	441.252950159896	-0.294980066257021	0.122115276020628	-2.41558694267859	0.0157098714522025	0.0459912178745639
MRPL42	525.955690512858	0.525997584616133	0.217759727172861	2.4154952407641	0.0157138278442982	0.0459957834551681
C20orf20	221.84923339305	0.324833683574963	0.134490372559242	2.41529320942193	0.0157225473876521	0.0460142876878211
TMEM38A	34.6126007746	-0.585199609641643	0.242305841618106	-2.4151279462918	0.0157296832029863	0.0460281519770214
EFNA4	211.404221796334	-0.441526590712147	0.182830790315959	-2.41494657409249	0.0157375178626709	0.0460440566831307
CDH13	1756.70893666615	-0.326159067675483	0.135064477539779	-2.41483973889006	0.0157421343848845	0.046050542507002
CAV2	1991.56475139436	-0.464489025221518	0.192357731898577	-2.41471460823018	0.0157475429980957	0.0460593431082847
APITD1	35.3568559030044	0.785425761749296	0.325317555397334	2.4143356198223	0.0157639342624514	0.0461002588382264
BET1L	1215.9714729672	-0.426289507710874	0.1765710237523	-2.41426650110433	0.015766925267356	0.0461018124159662
CHCHD6	210.237334907537	-0.525081876611536	0.217496146703138	-2.41421231856685	0.0157692702813133	0.0461018124159662
MIDN	1816.16710096629	0.460714638002654	0.190879452554691	2.4136418657773	0.0157939780353442	0.0461599814953176
PMEL	2554.21841109421	0.61392768945836	0.254357130195472	2.41364450442792	0.015793863670369	0.0461599814953176
EPCAM	162.866240170035	-0.76332482956952	0.316295263183654	-2.41332994331408	0.0158075025806153	0.046192473659511
VBP1	503.3769912374	0.485600357798928	0.20122264894209	2.41324900726598	0.0158110135245064	0.0461956987721191
SORL1	651.379081058124	-0.51473263343751	0.213333922805385	-2.41280255230237	0.0158303927280793	0.046245278802229
PAPSS2	239.685365806928	0.50735227279115	0.21035449347747	2.41189177565864	0.0158699914595554	0.0463539019952616
GRIK1	14.3240576250594	-0.645686404591782	0.267725767033371	-2.41174546531899	0.0158763608520955	0.0463654489045371
CCNL1	783.828548517977	0.570110744562586	0.236444720584141	2.4111798442956	0.0159010054303635	0.0464244459060371
FAM183A	12.7308917463788	0.716066370067019	0.296983911147003	2.41112849279089	0.0159032445229188	0.0464244459060371
GNAI3	3408.9571335559	0.337466775440085	0.139966156186793	2.41105982070205	0.0159062392825531	0.0464244459060371
GTSF1	6.66962462630961	1.22724850812018	0.509001455181696	2.41109037238821	0.0159049068757083	0.0464244459060371
HUWE1	7247.12345471297	-0.310379035038507	0.128745470467636	-2.41079576556077	0.0159177592312205	0.0464510035959735
SYN1	13.0447887864593	-0.8545352689219	0.354478358260126	-2.41068389369717	0.0159226420834783	0.0464581878640639
CCDC136	44.7731798600241	-0.62904422299031	0.260970600683633	-2.41040263287312	0.0159349240455699	0.0464851006098636
PRPS1L1	0.737144362149633	1.4513469070427	0.602128255551228	2.41036173549776	0.0159367106259663	0.0464851006098636
SNORD43	0.850587311292768	1.45993556886511	0.605706818471339	2.41030070050994	0.0159393772349682	0.0464858129390637
CHMP7	613.938558595872	0.268462137951699	0.11139365316053	2.41003082612631	0.0159511727073751	0.04651314454559
HSBP1	1544.13957853092	0.31901476954836	0.132388403577722	2.40968816699322	0.0159661604610544	0.0465497750300263
ALG2	543.779687581861	0.388285442492188	0.161146743824503	2.40951466518647	0.015973754071585	0.0465506971349607
H2AFY2	346.202495470126	0.397371649663081	0.164914345986854	2.40956386956631	0.0159716002331954	0.0465506971349607
PIWIL2	18.942336183205	-0.639985559548034	0.265605631905491	-2.40953309218894	0.0159729474308529	0.0465506971349607
ALDH1L1	99.1267667531817	-1.10461930299568	0.458467117451591	-2.40937520041949	0.0159798602933451	0.0465614210490878
CDK7	496.455586196392	0.485866825156946	0.201743172689941	2.40834333414432	0.0160251025591888	0.0466813039559347
CRLF1	403.780316889995	-0.78567212178935	0.326231649730968	-2.4083258703969	0.016025869226769	0.0466813039559347
NFXL1	229.124121128207	0.451666765108992	0.187568285977033	2.40801243534473	0.0160396346722458	0.0467143101169217
DNM1L	1268.15740309824	0.468688940796927	0.194643105920146	2.40794010443509	0.0160428127780086	0.0467164760561435
COX6B1	2893.83342417273	0.38106687092819	0.158266574483214	2.40775332487282	0.0160510221371639	0.0467332900640532
NDUFC1	684.353687314851	0.263809651916904	0.109575961657472	2.40755041458415	0.0160599446609864	0.0467521750674042
CTNNA1	8602.41228423458	-0.218686673933858	0.0908455861300552	-2.40723499346226	0.0160738232527561	0.0467854797846791
HMGN1	2353.98421432692	0.443230237946396	0.184130906632235	2.40714742599764	0.0160776781078194	0.046789603107227
C10orf67	12.0829064256997	-0.812447280498484	0.33754444515279	-2.40693423389246	0.0160870665515203	0.0468098267056368
C2orf16	18.0235631783801	0.579855430717458	0.240974821788061	2.40629052618387	0.0161154430677741	0.0468781798500205
SH3KBP1	1052.31615972537	-0.263041782492503	0.10931296895232	-2.40631816163768	0.0161142239129439	0.0468781798500205
CYB561D1	1030.77255615215	-0.421839295949086	0.175353909227927	-2.4056452337243	0.0161439335948998	0.0469468231074599
RAB25	3629.06279925489	0.522762817354292	0.217304062780268	2.40567438392947	0.0161426456201277	0.0469468231074599
LINC00271	3.42653365382293	-1.09939701578976	0.4570363140878	-2.40549160296823	0.0161507231198765	0.0469594510106711
PWWP2A	350.715923373672	0.470142794469534	0.195456628388771	2.40535610557244	0.0161567133457065	0.0469697514170742
GRIP1	216.277943313722	-0.435266832526752	0.180979462460094	-2.40506202532637	0.0161697211045851	0.047000446530898
KDELR3	323.306568864938	-0.700734881463551	0.291369007821822	-2.40497397682071	0.0161736174565412	0.0470046522779078
LOC100628307	1.21900802435918	1.45563161674467	0.605305844423027	2.40478698521765	0.0161818950087914	0.0470215877072542
PUS7	433.292149114744	0.559195337606138	0.232568395589613	2.4044339136814	0.0161975345696098	0.0470599074020912
RUNX1	913.974061721655	0.550078275201745	0.228784838223231	2.40434759345819	0.0162013602070628	0.0470638968170655
EBF2	71.4091456172945	-0.804079636151605	0.334481605407341	-2.40395771591796	0.0162186491364094	0.0471022283510312
POM121L1P	12.0042519212461	0.799206939019901	0.332457199264138	2.40393933651871	0.0162194645619393	0.0471022283510312
ENTPD5	121.519896212095	0.345725377248223	0.143841234208853	2.40352065351609	0.0162380497294026	0.0471419325729555
REREP3	11.5135706187225	0.801510702163501	0.333467442453269	2.40356508649513	0.0162360764803514	0.0471419325729555
MMP19	241.201266639187	0.601607033205819	0.250346900638352	2.40309359401614	0.0162570260034734	0.0471898848898281
ZNF623	402.140403457826	-0.301788289540975	0.125594395428161	-2.40288022815154	0.0162665141565455	0.0472102853393994
ZNF418	64.0854821053798	-0.61676163750557	0.256693554570665	-2.40271571499775	0.0162738332036016	0.0472243851772441
GALNT5	74.4345763477135	0.750312577954892	0.312304290150595	2.40250486982771	0.0162832177526668	0.0472444736428297
MT1A	27.6107740677163	0.88824046157452	0.369731926181118	2.4023904853145	0.016288310904828	0.0472521067669916
GHR	302.542223134442	-0.495996781532827	0.206466397216233	-2.40231237731808	0.0162917895917014	0.0472550547558569
LOC100505696	108.199810492943	-0.678588060405658	0.282509593189165	-2.40200006217589	0.0163057056599814	0.0472882713639177
PNPLA8	850.974348510615	0.482209453559953	0.20076674552925	2.4018392701878	0.0163128742654565	0.0472947999965492
RAB37	64.8116550141185	-0.512715065629988	0.21346770696898	-2.40183900839153	0.0163128859394038	0.0472947999965492
PPIL2	600.66148355413	0.483548420670844	0.201334735521233	2.40171383948722	0.0163184682775699	0.0473038378015961
BACE1	1160.79636925719	-0.247698339615124	0.103144485832707	-2.40146952709497	0.0163293690652966	0.0473143987441314
P2RY6	52.4978065679112	0.652400374856938	0.271666254607735	2.40147741499567	0.0163290170211658	0.0473143987441314
TMPRSS11GP	1.90412751994486	1.4078982342692	0.586266053504108	2.40146640907178	0.0163295082273258	0.0473143987441314
LCMT2	216.128898511025	0.351730496358136	0.146476248102697	2.40128007724182	0.0163378263870558	0.0473313539202297
ART3	9.88941943620374	-0.849660658035414	0.353910458794147	-2.40077860634693	0.0163602313684276	0.0473891079185097
NT5E	737.367341815671	-0.668458580825002	0.278581002909922	-2.3995124356744	0.0164169221780834	0.047546141955542
C2orf89	33.9288788440945	0.523726980623434	0.218288680775175	2.39924021146495	0.0164291331064336	0.0475738081182207
MXI1	1335.31162909896	-0.428851450036001	0.178748509438985	-2.39918895761414	0.0164314330488571	0.0475738081182207
ATG4C	118.726105512793	0.613986331004188	0.255923512664916	2.39910090562132	0.0164353849150253	0.0475780715823405
LOC100130417	2.87713912982954	-1.33532883302274	0.556609042441044	-2.39904265149301	0.0164379998805427	0.0475784642092933
SPAG4	9.29187556166493	0.780526997705878	0.325428780001628	2.39845719146897	0.0164643008559553	0.0476420788638619
ZMAT4	1.43467617922928	-1.42249653962904	0.593091685683735	-2.39844289502919	0.0164649435656661	0.0476420788638619
FAM172A	471.406034039742	-0.468465014575884	0.195373850675342	-2.39778769244993	0.0164944224647003	0.0477201819836573
SLC22A23	1817.21212862579	0.376164102742381	0.156888833360974	2.39764739582767	0.0165007407183718	0.047731265358088
LINC00202	19.6210225253867	0.833363263768559	0.347638871511595	2.39720966802403	0.0165204674404395	0.0477811258752123
FKBP5	2086.59224286159	-0.518879833849973	0.216460871956256	-2.39710682656231	0.0165251051166031	0.0477873368275487
FAM66D	11.0824451369107	-0.791140497277427	0.330082890275701	-2.39679341336544	0.0165392456610781	0.0478210221841326
LOC283050	23.848423045463	-0.60221450731634	0.25135094184698	-2.3959110830902	0.0165791116359519	0.0479290678357815
ACSF2	425.269698612148	-0.525788200215634	0.219470571161857	-2.39571163200678	0.0165881350398492	0.0479479306242967
HDAC11	569.125704958645	-0.707734408370435	0.295456921431827	-2.39538950362257	0.0166027176186174	0.0479828540815162
LOC646999	14.1799472544413	-0.754525548689205	0.315036838239488	-2.39503911004726	0.0166185925291235	0.0480215013753771
SCN1B	112.259522275752	-0.642021419877682	0.268130661662159	-2.394434921757	0.0166459971575527	0.0480934485777531
TMCC2	129.411791864263	-0.646815357276383	0.270186471221665	-2.39395908444922	0.0166676079978104	0.0481486372840555
FNTB	30.4287145594208	0.610885202791682	0.255257752512045	2.3932092043428	0.0167017148928921	0.0482399019859422
CD55	2450.57392775103	-0.47724258491165	0.199438316178053	-2.39293328412169	0.0167142800219521	0.0482689290626428
LOC400655	5.44898919793125	1.0066401613812	0.420767322098143	2.39239149171951	0.0167389768535525	0.0483329771019669
ATCAY	14.0224953422333	0.951088868780333	0.397624042076282	2.39192998444966	0.0167600392648629	0.0483865132379599
FAM108B1	514.572876533797	0.38416090650435	0.160626646395609	2.39163871701709	0.0167733441907122	0.0484134572104662
OCA2	140.686457211414	-0.664108197077716	0.277681873981734	-2.39161522340274	0.0167744177692751	0.0484134572104662
PHACTR4	1372.65250946812	0.336391196657119	0.140668413261313	2.39137691865637	0.0167853108983588	0.0484376114495496
CCDC110	9.31669300103853	-0.886084212365998	0.37056053868443	-2.39119960131693	0.0167934202659629	0.0484499440461811
HOXC5	23.2958623979672	-0.714798549547902	0.298932168228351	-2.3911730670681	0.0167946340695777	0.0484499440461811
RPS4X	31704.1360390196	-0.439104583846169	0.183700195948988	-2.39033269168697	0.0168331167313124	0.0485536615171929
FOXI3	3.95207439266841	-1.13993851640845	0.476946365858216	-2.39007695206408	0.0168448429698826	0.0485801828361958
LOC646736	2.0127333507882	1.39048216105132	0.581794953518429	2.3899866312733	0.0168489860949136	0.0485848299265802
RASEF	32.7676281661173	-0.527952091874935	0.220923320811489	-2.38975265234869	0.0168597231542977	0.0486084866783313
MIR568	8.21903815107527	-0.872435847294848	0.365168080149714	-2.38913501677682	0.0168880946905211	0.048682970874433
AKAP13	3008.26975204425	-0.365998496971952	0.153204153180393	-2.38895936809885	0.0168961708888805	0.04869893652112
HSPA1L	141.446926848301	-0.487264603888152	0.203971368478291	-2.38888726159629	0.0168994872746777	0.048701180477709
SUMF1	790.641373493619	-0.352117891128959	0.147402048638945	-2.38882630452075	0.0169022913118329	0.0487019474885996
FAM110A	624.958344133781	-0.514594997225484	0.215425707803079	-2.38873532074396	0.016906477342613	0.0487066957220753
ESCO1	310.023431180983	0.639988103305302	0.267960142473943	2.38837051434818	0.0169232706920946	0.0487477581178769
CDH24	120.534209438831	0.438872632200491	0.183765085232867	2.3882264231225	0.0169299077612527	0.0487595572472519
SNORD29	8.36662879285921	0.817141400790685	0.34221644642347	2.38779114601502	0.0169499711874184	0.0488100160694118
TESC	85.0147612215885	-0.642517234282555	0.269094694188877	-2.38769937928087	0.0169542036956855	0.0488148790577953
SNORD88B	4.70236428832538	1.04642740543409	0.438308135849304	2.38742409699157	0.0169669059592776	0.0488441232161022
LINC00488	1.38117940637226	1.42137675235553	0.595500567430631	2.3868604500047	0.0169929402030162	0.0489117327877428
PAFAH1B3	168.922353485374	0.61675679798026	0.258409289504974	2.38674390987166	0.0169983274367446	0.0489199015463599
TMEM92	10.9369230147156	0.931465159130355	0.390329774317661	2.38635436089562	0.0170163457724089	0.0489644137610625
B3GALT4	297.124183438009	-0.601354316336432	0.252088927950163	-2.38548484150529	0.0170566252966947	0.0490656032744072
MOGAT1	7.967790329514	-1.42928645135092	0.599159632500924	-2.3854852260073	0.0170566074665908	0.0490656032744072
HNRNPC	6166.24649549932	0.381615202214348	0.159980510111846	2.3853855819534	0.0170612287016171	0.0490714896259041
BEGAIN	39.8150609461152	-0.687554513875525	0.288246923870338	-2.38529696915277	0.0170653392583286	0.0490759568960477
